TAZ,longitude_center,latitude_center,TAZ12_TEXT,ACRES,DU16,DU45,POP16,POP45,GQPOP16,GQPOP45,RPOP16,RPOP45,SFD16,SFD45,MFD16,MFD45,TOCDU16,TOCDU45,OCSDU16,OCSDU45,OCMDU16,OCMDU45,SEN16,SEN45,UEN16,UEN45,REM16,REM45,EMP2016,RE2016,SE2016,OTH2016,PSCH2016,EMP2045,RE2045,SE2045,OTH2045,PSCH2045,Total Daily Trips Through TAZ 2016,Total Daily Trips Through TAZ 2045,Trip Difference,TAZ Origin,Max_Time Difference Peak,Min_Time Difference Peak,Sum_Time Difference Peak,Max_Time Difference Uncongested,Min_Time Difference Uncongested,Sum_Time Difference Uncongested,Max_Difference - Driving Distance,Min_Difference - Driving Distance,Sum_Difference - Driving Distance,Max_Trip Difference,Min_Trip Difference,Sum_Trip Difference
137,-117.9221018,33.85697849,0137,55.593496,160,701,368,1276,0,0,368,1276,0,0,160,701,148,657,0,0,148,657,0,0,0,0,176,623,649,378,227,44,0,1428,641,502,285,0,7075.8,13424.2,6348.4,137,11.047692,-7.90776,2467.271242,3.022171,-6.39310099999999,-63.0855659999999,2.251065,-6.016125,-5.31652500000002,332.210636,0,3323.264592
1206,-117.76223717,33.67944651,1206,61.34722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,82,5,0,0,979,80,763,136,0,1233.1,7549.2,6316.1,1206,6.758048,-18.277702,-1628.400131,3.022177,-8.163839,-169.433028,2.210216,-6.184541,-91.0866100000001,109.117685,0,3215.27852400001
800,-117.84408708,33.71063697,0800,168.400489,0,1221,0,2642,0,0,0,2642,0,0,0,1221,0,1221,0,0,0,1221,0,0,0,0,0,1279,3234,76,606,2552,0,3323,82,677,2564,0,10518.1,16779.9,6261.8,800,3.773847,-13.453983,-5249.068864,3.022179,-6.393093,-110.640351,2.210221,-6.016131,-45.8354,486.777591,-2.47587,3220.14369399999
620,-117.94845103,33.75776159,0620,120.100228,627,714,2412,2790,6,6,2406,2784,282,362,345,352,610,698,277,355,333,343,512,484,0,0,1107,1295,986,27,811,122,26,1712,279,1260,147,26,11601.5,17848.7,6247.2,620,9.694744,-9.343949,-70.3672359999991,2.853123,-6.562149,-251.601103999999,7.061189,-6.015877,12.9225090000002,444.538157,-2.568421,3325.042729
1450,-117.70531882,33.60881229,1450,234.441679,763,2240,1701,4121,136,141,1565,3980,77,77,686,2163,646,1879,77,77,569,1802,0,0,0,0,946,2339,3116,847,1375,894,0,3296,894,1501,901,0,28642.9,34834,6191.1,1450,12.844568,-9.758739,6231.94920600001,3.022174,-8.163842,-132.081323,2.210213,-6.184534,-57.9820069999999,713.994471,-7.99210399999998,3441.107432
329,-117.93658377,33.83159974,0329,144.116236,229,629,534,1233,0,0,534,1233,2,2,227,627,200,563,2,2,198,561,1042,1003,0,0,269,628,1232,138,495,571,28,1868,280,962,598,28,7623.8,13685.2,6061.4,329,13.240835,-6.663841,3701.583482,3.022167,-6.393105,-76.2483809999999,3.389124,-6.016133,-0.401315,212.603687,0,3128.785831
1284,-117.84111399,33.63908527,1284,354.843703,1669,1669,3959,4014,0,0,3959,4014,777,777,892,892,1633,1644,757,760,876,884,49,48,0,0,1488,1526,259,4,95,160,0,1997,4,637,1356,0,9734.5,15455.7,5721.2,1284,2.440126,-18.320041,-5642.46269800001,3.022178,-7.119051,-150.899705,4.97573,-9.139122,-102.428187,279.170961,-6.273852,3056.056581
1160,-117.84098362,33.69934568,1160,236.99994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,4369,233,1110,3026,0,5223,233,1970,3020,0,17950.3,23622.8,5672.5,1160,3.659702,-13.088615,-5452.506212,3.022181,-6.393095,-123.010195,2.210222,-6.016132,-67.926841,358.87433,-28.458664,2878.116234
1616,-117.58626731,33.49526611,1616,603.054297,0,960,0,2266,0,0,0,2266,0,0,0,960,0,908,0,0,0,908,0,0,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,5552.9,5552.9,1616,22.022595,-14.244211,19502.138804,5.732956,-11.327766,1944.844814,6.10401,-6.703565,1586.02590700001,631.806477,0,2811.387566
583,-117.91925765,33.7852661,0583,162.292694,533,557,2469,2582,93,93,2376,2489,294,295,239,262,510,535,284,285,226,250,1127,1056,0,0,927,981,1066,15,949,52,50,1887,17,1767,53,50,12434,17884.2,5450.2,583,8.065506,-11.140587,-961.135356999998,3.022175,-6.393101,-81.8455280000001,2.349688,-6.016136,-13.968181,260.162099,-19.980737,2874.536525
826,-117.75114943,33.78846505,0826,138.144561,0,758,0,2260,0,0,0,2260,0,508,0,250,0,737,0,499,0,238,0,0,0,0,0,960,0,0,0,0,0,1,0,0,1,0,0,5443.3,5443.3,826,4.39802,-13.934117,-4588.002547,2.994609,-6.825544,-160.045090000001,2.424841,-6.203297,-158.428120000001,165.743557,0,2767.885781
553,-117.99586925,33.7774721,0553,112.326648,897,1133,1955,2572,0,0,1955,2572,24,24,873,1109,848,1087,24,24,824,1063,0,0,0,0,1045,1391,404,24,217,163,0,882,286,399,197,0,6599.3,11999.4,5400.1,553,14.174923,-9.136154,2379.480416,2.873646,-6.541626,-215.266746000001,8.496444,-6.01588,-4.47015999999986,274.948416,-0.251079,2809.929429
1367,-117.8603835,33.66295321,1367,88.658469,0,1504,0,3395,0,0,0,3395,0,0,0,1504,0,1440,0,0,0,1440,0,0,0,0,0,1470,3926,161,1490,2275,0,3816,164,1503,2149,0,18886,24230.1,5344.1,1367,1.828604,-14.617535,-6339.63198099999,3.022181,-6.393091,-137.265544,2.210217,-6.016132,-55.36823,755.077523,-5.488524,3025.355363
619,-117.95929053,33.75778408,0619,80.886032,350,360,1437,1498,0,0,1437,1498,146,145,204,215,329,342,146,145,183,197,0,0,0,0,683,720,402,87,234,81,0,1231,96,1012,123,0,5803.6,11132.8,5329.2,619,9.738274,-8.941322,63.1450219999994,2.853115,-6.562157,-235.126179999998,7.208473,-6.015873,16.5793299999999,245.251227,-1.934616,2805.241129
126,-117.9220551,33.86339186,0126,85.622219,262,620,1178,1987,0,0,1178,1987,145,145,117,475,252,599,144,145,108,454,387,363,0,0,566,981,851,364,340,128,19,1539,601,569,350,19,9163.2,14445.9,5282.7,126,11.16412,-7.791332,2654.77596099999,3.022168,-6.393104,-66.176164,2.251065,-6.016133,-6.05986100000002,269.352221,-0.221911,2761.226023
1285,-117.83481082,33.63524935,1285,194.92296,211,923,672,3017,0,0,672,3017,211,923,0,0,209,914,209,914,0,0,0,0,0,0,294,1329,23,0,4,19,0,23,0,4,19,0,1599.9,6618.2,5018.3,1285,3.186693,-17.914615,-4925.235017,3.02218,-7.28228,-152.313377,4.97573,-6.016133,-51.7318210000001,216.95138,0,2524.44293
404,-117.91959957,33.80149631,0404,93.471022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4786,26,3601,1159,0,5675,139,4377,1159,0,30115.6,35126.2,5010.6,404,8.96155,-10.943122,-641.701772999999,2.918228,-6.497048,-282.470374000004,5.398427,-6.016136,-7.56480400000003,312.332441,-46.530957,2569.837876
1246,-117.70769935,33.65649035,1246,158.253625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433,42,376,2015,0,3388,42,935,2411,0,7261.1,12221.2,4960.1,1246,9.888645,-13.948788,1910.460223,3.022176,-6.909277,-123.843667,2.81231,-6.01613,-9.92676199999998,292.725189,-9.98700000000001e-03,2552.820569
473,-117.8939159,33.78677832,0473,301.558516,896,2246,2283,4608,0,0,2283,4608,62,62,834,2184,847,2161,61,62,786,2099,0,0,48,48,1273,2688,8169,926,3941,3302,0,8511,1018,4164,3329,0,52516.7,57470,4953.3,473,8.015983,-11.190117,-1168.412523,3.022175,-6.3931,-87.6745620000001,3.624901,-6.016136,4.01585200000001,745.008752,-134.481218,2670.226416
752,-117.84700911,33.74387436,0752,112.464472,254,926,745,3413,0,0,745,3413,1,1,253,925,202,805,1,1,201,804,1350,1269,0,0,324,857,738,36,196,451,55,923,61,348,459,55,4460.6,9409.5,4948.9,752,5.895496,-12.27861,-2748.767905,3.022181,-6.393095,-121.507374,2.210226,-6.016133,-40.226954,209.33725,0,2568.20561499999
1448,-117.7360091,33.61291401,1448,405.370736,2255,2255,2800,2839,0,0,2800,2839,99,99,2156,2156,1965,1992,94,94,1871,1898,0,0,0,0,491,504,2764,9,382,2373,0,3439,18,968,2453,0,13719.8,18656.3,4936.5,1448,10.560968,-13.083595,2679.215751,2.997971,-8.188046,-195.220784999997,2.220874,-6.173872,-61.8855439999996,323.819572,-4.36786,2646.819451
81,-117.92191934,33.89258003,0081,449.579694,1100,1131,2563,2646,120,125,2443,2521,516,517,584,614,1043,1082,493,495,550,587,0,0,0,0,902,945,5240,139,4238,863,0,6584,211,5142,1231,0,38903.5,43819.9,4916.4,81,10.65385,-8.32115099999999,1925.703711,3.022167,-6.393097,-54.74535,4.639499,-6.016128,-1.28712299999999,316.807661,-4.67846899999999,2635.12321
487,-117.8623198,33.78305601,0487,240.258328,1173,1174,2990,3035,168,173,2822,2862,384,384,789,790,1100,1111,378,378,722,733,470,439,0,0,1859,1911,7721,102,7003,592,24,8948,140,8140,644,24,64326.1,69210.2,4884.1,487,6.41452,-10.931114,-2930.555918,3.022175,-6.393101,-73.586622,1.776964,-6.016132,-12.853125,474.047882,-36.690301,2562.23225900001
1478,-117.72663027,33.57715083,1478,242.389874,1089,1524,2180,3088,0,0,2180,3088,0,0,1089,1524,1032,1464,0,0,1032,1464,0,0,0,0,1341,1922,7376,913,2485,3978,0,7747,1202,2647,3898,0,44358.5,49147,4788.5,1478,13.356847,-10.014708,7305.343565,2.503466,-7.640519,-331.684677999997,4.135923,-6.023308,-43.422904,1039.534122,-7.91980100000001,2878.300077
1308,-117.68107749,33.67797169,1308,196.125404,3,596,10,1530,0,0,10,1530,3,412,0,184,3,589,3,408,0,181,0,0,0,0,0,958,65,0,28,37,0,161,1,53,107,0,332.3,5010.9,4678.6,1308,9.824434,-12.260031,759.034645,2.503468,-9.663511,-208.47111,5.424578,-10.2835,-162.316138,231.482471,0,2358.77914
53,-117.8370898,33.91695592,0053,577.364213,384,1014,1313,3403,0,0,1313,3403,308,938,76,76,377,1000,304,925,73,75,0,0,0,0,585,1581,114,0,32,82,0,122,0,32,90,0,3370.8,7980,4609.2,53,9.11368100000001,-14.138543,-211.893223000001,2.786319,-6.628945,-367.891708000002,4.776232,-6.016129,-4.950275,185.591033,0,2359.573272
63,-117.84670592,33.91054354,0063,182.532746,346,923,1002,2397,0,0,1002,2397,292,512,54,411,337,911,283,500,54,411,0,0,0,0,448,1087,390,40,193,157,0,610,108,310,192,0,4475.1,9058.8,4583.7,63,8.936455,-14.051384,138.474440999998,3.022171,-6.393093,-108.048028,1.776958,-7.363119,-26.101644,281.808503,0,2424.96501400001
1318,-117.63577299,33.66834099,1318,300.942643,0,622,0,1480,0,0,0,1480,0,313,0,309,0,610,0,309,0,301,0,0,0,0,0,826,0,0,0,0,0,25,18,7,0,0,0,4540.1,4540.1,1318,11.492172,-11.981316,-120.981912000001,2.503467,-10.094767,-217.771942,2.210218,-5.115975,-166.164684,158.422662,0,2286.738133
996,-117.99566969,33.65577028,0996,54.035586,250,766,398,1444,0,0,398,1444,1,1,249,765,211,697,1,1,210,696,0,0,0,0,224,834,43,0,26,17,0,308,20,244,44,0,1321.2,5792,4470.8,996,5.165692,-14.534172,-3212.55046399999,2.312455,-7.102814,-829.841749999992,8.692988,-7.572239,-1101.555138,287.593127,0,2311.93177
1672,-117.6449512,33.51647774,1672,582.516747,688,1055,1646,3086,9,9,1637,3077,483,847,205,208,648,1013,459,819,189,194,0,0,0,0,697,1321,212,0,71,141,0,792,0,71,721,0,5309.5,9728.6,4419.1,1672,20.167233,-9.46048,18161.294106,2.096343,-7.415284,-175.366709,3.879158,-5.620615,-73.708979,146.157191,-0.510158,2271.116485
160,-117.87490134,33.86488277,0160,239.048127,321,1321,619,3539,0,0,619,3539,13,80,308,1241,306,1268,13,80,293,1188,0,0,0,0,156,937,5187,766,2046,2375,0,5437,826,2225,2386,0,28669.8,33007.3,4337.5,160,10.578424,-9.46025,2459.375177,3.022167,-6.393105,-77.3093139999999,3.826166,-6.016125,3.19138300000001,657.322922,-50.551913,2484.30416400001
591,-117.96215766,33.77740306,0591,184.121779,831,1515,2707,5057,37,37,2670,5020,322,335,509,1180,793,1467,310,324,483,1143,0,0,0,0,1233,2338,658,62,333,263,0,717,70,379,268,0,9192.3,13495.5,4303.2,591,10.051188,-9.138897,677.308969000002,2.853119,-6.562153,-293.320545999999,1.777214,-6.015877,-53.5701659999994,271.424958,-0.024573,2227.824881
1483,-117.72933718,33.56013576,1483,431.626416,2718,3120,7131,7991,19,19,7112,7972,1800,1800,918,1320,2634,3030,1780,1782,854,1248,1011,1001,0,0,3664,4158,1545,12,436,1097,0,1926,21,780,1125,0,24829.2,29053.9,4224.7,1483,14.252647,-9.159725,8587.704873,3.441672,-7.883084,-144.361885,2.714937,-5.620618,-38.660106,816.606591,-28.444051,2522.850929
1068,-117.87887652,33.67323035,1068,385.079056,0,438,0,927,0,0,0,927,0,0,0,438,0,420,0,0,0,420,4745,4289,0,0,0,464,9526,232,4543,4443,308,10222,276,5129,4509,308,52632.4,56737.5,4105.1,1068,3.58212,-15.167316,-6052.13392100001,3.022181,-6.393091,-117.565374,2.210223,-6.016133,-40.561046,440.622828,-21.072069,2278.905164
1211,-117.76595948,33.67540639,1211,160.389321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,6,658,786,0,2224,6,1155,1063,0,7138.4,11220.2,4081.8,1211,5.065814,-18.532632,-2758.380175,3.022178,-8.16384,-204.216742000002,2.210218,-6.18454,-97.3612890000001,106.212022,-8.00380000000001e-02,2087.165182
179,-117.8157105,33.89510259,0179,264.606522,937,1166,2450,3014,52,52,2398,2962,496,493,441,673,892,1120,478,478,414,642,466,440,0,0,1003,1255,382,44,139,178,21,774,161,385,207,21,7480,11536.8,4056.8,179,10.33749,-13.351947,1130.486135,2.931053,-6.48421500000001,-259.790406999995,1.776962,-6.016121,-21.893981,342.106289,-1.346979,2192.237548
136,-117.92863651,33.8568896,0136,112.898369,1121,1221,3236,3518,1,1,3235,3517,69,69,1052,1152,1049,1164,67,67,982,1097,439,411,0,0,1731,1921,773,330,214,202,27,1471,547,464,433,27,12550.4,16596,4045.6,136,10.569213,-8.386234,1967.973041,3.022171,-6.3931,-63.152269,2.251066,-6.016132,-16.652988,286.995523,-5.313385,2153.09316899999
24,-117.92435301,33.92168593,0024,165.651015,16,16,28,28,0,0,28,28,0,0,16,16,13,13,0,0,13,13,0,0,0,0,14,14,2559,106,276,2177,0,3594,238,666,2690,0,5579.7,9617.6,4037.9,24,13.597942,-7.54285400000001,5504.89941999999,2.73351700000001,-6.681748,-503.770276000009,7.382541,-6.016132,-90.223255,188.408171,-2.10000000000002e-05,2090.96226300001
724,-117.91463376,33.75080979,0724,309.579377,1189,1448,6707,8253,55,55,6652,8198,493,493,696,955,1145,1409,480,480,665,929,0,0,0,0,2791,5206,497,92,148,257,0,582,134,182,266,0,15424.5,19447.1,4022.6,724,8.302808,-10.370697,-1651.680027,3.022175,-6.3931,-133.928663,3.42639,-6.016133,122.864191999999,112.553776,-3.168875,2055.981053
888,-118.00250338,33.73372507,0888,160.344882,535,867,998,1536,0,0,998,1536,0,0,535,867,482,860,0,0,482,860,0,0,18219,18576,217,340,175,45,52,78,0,509,86,319,104,0,15101,19071.4,3970.4,888,13.554663,-8.272236,2316.144362,3.022175,-6.3931,-175.712962999999,7.636885,-6.016133,43.398543,142.833736,-1.473304,2025.330368
1197,-117.8354418,33.68221649,1197,66.933982,555,1216,1394,2142,0,0,1394,2142,0,0,555,1216,555,1216,0,0,555,1216,0,0,0,0,821,1280,330,0,240,90,0,533,0,448,85,0,5911.4,9778.8,3867.4,1197,3.442375,-12.297356,-5435.25424599999,3.02218,-6.393091,-116.121547,3.280073,-6.016132,-36.503548,99.285298,-0.070929,1968.830266
1195,-117.75241029,33.680163,1195,162.326757,485,485,1151,1166,0,0,1151,1166,0,0,485,485,412,465,0,0,412,465,0,0,0,0,700,719,171,0,6,165,0,871,150,156,565,0,3377.8,7163.9,3786.1,1195,7.732576,-18.517833,-782.663224,3.022177,-8.661698,-197.457078,2.210219,-6.846085,-141.434105,120.601402,-29.679541,1926.248146
1543,-117.57203135,33.66089179,1543,279.757582,2,498,5,1361,0,0,5,1361,2,198,0,300,2,493,2,194,0,299,0,0,0,0,3,683,0,0,0,0,0,0,0,0,0,0,15.4,3786.8,3771.4,1543,13.646759,-14.135574,579.495967000001,2.503466,-10.094764,-151.286057,2.210221,-7.235546,-105.886237,123.846864,0,1896.446238
1262,-117.75400197,33.65261352,1262,168.6611,3006,3006,5742,5821,0,0,5742,5821,0,0,3006,3006,2407,2438,0,0,2407,2438,0,0,0,0,3233,3319,1284,41,525,718,0,1801,41,1041,719,0,21252.4,25012.7,3760.3,1262,7.153291,-18.793918,-2201.508718,2.986001,-8.163842,-175.484903999999,2.210219,-6.18454,-81.717931,279.075793,-47.470983,1930.335891
157,-117.87298765,33.87038292,0157,175.51099,1600,2126,5102,6826,1,1,5101,6825,259,385,1341,1741,1511,2033,247,372,1264,1661,0,0,0,0,2786,3777,758,28,432,298,0,908,94,457,357,0,14048.1,17793.2,3745.1,157,10.952541,-8.675972,2864.203526,3.004689,-6.410583,-100.070263,3.714145,-6.008564,25.1390680000001,186.51453,-1.705051,1938.043226
38,-117.89566834,33.93907131,0038,608.206114,952,1542,2270,3690,3,3,2267,3687,458,458,494,1084,921,1518,453,452,468,1066,569,539,0,0,971,1724,556,24,241,266,25,796,45,401,325,25,7155.5,10898.3,3742.8,38,13.707981,-8.003464,6357.482085,3.022163,-6.393101,-67.57509,5.615737,-6.256141,-9.86831100000002,269.731133,0,2004.661467
395,-117.9008467,33.80556063,0395,61.71515,1,1,2,2,0,0,2,2,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,766,9,554,203,0,2116,9,932,1175,0,4870.8,8592,3721.2,395,9.50673099999999,-10.397942,-326.728602,3.022175,-6.393101,-136.666737,4.053765,-7.504661,-22.382613,167.14219,-0.000004,1907.566302
870,-117.73981221,33.70648755,0870,514.378887,3039,3520,8206,9658,0,0,8206,9658,1277,1649,1762,1871,2942,3452,1245,1619,1697,1833,1825,1819,0,0,4180,4610,498,3,200,253,42,736,3,325,366,42,25419.4,29121.9,3702.5,870,6.538229,-18.706733,-740.628216,3.02218,-9.915807,-390.743721000001,2.210218,-6.584304,-226.506546,263.006857,-100.697565,1911.13898
1602,-117.63042992,33.52516088,1602,634.324073,695,1242,2232,3367,0,0,2232,3367,532,588,163,654,513,1226,355,588,158,638,0,0,0,0,1168,1787,53,0,0,53,0,57,0,0,57,0,5950.2,9558.6,3608.4,1602,20.262809,-8.196955,17997.239963,1.319038,-6.495758,-321.924093000002,5.031486,-4.476135,-58.389223,390.949111,-46.574297,1836.168363
622,-117.91065239,33.75752307,0622,200.285567,1358,1587,5552,7035,72,72,5480,6963,201,202,1157,1385,1268,1508,197,197,1071,1311,0,0,0,0,2227,4075,558,38,91,429,0,669,48,161,460,0,12054.8,15652.5,3597.7,622,7.561158,-10.396988,-1502.666012,3.022174,-6.3931,-318.680939999998,3.426392,-6.016132,-57.6878089999997,67.576944,-1.05652499999999,1823.438197
1005,-117.97501941,33.64558149,1005,215.341993,1,251,3,709,0,0,3,709,0,125,1,126,1,249,0,123,1,126,0,0,0,0,2,355,353,0,34,319,0,575,47,209,319,0,803,4348.4,3545.4,1005,4.573238,-14.616993,-3635.820354,2.006581,-7.408691,-1146.32939599999,8.99805,-5.500778,726.114745,143.580933,0,1839.938827
809,-117.86383978,33.70044756,0809,226.60601,1007,1157,1492,1884,0,0,1492,1884,0,0,1007,1157,622,847,0,0,622,847,0,0,0,0,774,996,7480,91,2991,4398,0,8117,106,3507,4504,0,36609.5,40009.4,3399.9,809,5.416409,-12.123421,-5127.84972500001,3.02218,-6.393091,-117.066821,2.210221,-6.016134,-50.85493,188.860578,-39.087264,1804.539218
1606,-117.60894655,33.5247823,1606,203.280319,0,107,0,221,0,0,0,221,0,0,0,107,0,107,0,0,0,107,0,0,0,0,0,107,1,0,0,1,0,347,62,229,56,0,1.7,3370.3,3368.6,1606,20.136597,-8.889405,17682.108776,3.214805,-6.49251,-321.803176000001,5.145332,-4.538596,-55.62966,229.068072,0,1738.56261
125,-117.92644545,33.86337007,0125,88.841432,801,1366,3117,4821,17,17,3100,4804,210,210,591,1156,759,1324,201,206,558,1118,0,0,0,0,1212,1932,483,87,202,194,0,613,138,242,233,0,7761.4,11067.7,3306.3,125,11.168464,-7.786987,2574.960136,3.022167,-6.39310500000001,-65.27656,2.251066,-6.016125,-14.281428,266.058089,-0.134378,1710.475264
875,-117.6165596,33.67667273,0875,1118.57171,265,633,847,2009,95,95,752,1914,265,633,0,0,253,604,253,604,0,0,175,170,0,0,412,1025,212,0,57,145,10,248,0,80,158,10,3010.3,6296.5,3286.2,875,10.809296,-14.901627,-4171.459913,2.503467,-10.094767,-217.636669,10.059228,-11.330805,-67.631419,103.31137,0,1689.554628
105,-117.91542365,33.87715316,0105,123.122378,192,192,543,551,0,0,543,551,192,192,0,0,183,184,183,184,0,0,6,6,23849,27700,233,241,329,0,274,55,0,521,0,405,116,0,18825.5,22096.1,3270.6,105,10.147655,-8.8078,1440.430754,2.996048,-6.41922,-103.994040999999,4.383646,-6.016124,3.09061499999998,73.588333,-1.288034,1501.078745
1604,-117.54882147,33.5203726,1604,1002.978302,0,438,0,1404,0,0,0,1404,0,400,0,38,0,430,0,392,0,38,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,3165.8,3165.8,1604,20.211476,-16.707066,17787.78539,3.639516,-14.470385,-611.860767,4.888285,-8.963568,-285.67034,139.254985,0,1604.411242
1689,-117.66951348,33.47455259,1689,596.339573,592,1084,1389,2768,4,4,1385,2764,176,668,416,416,543,1023,161,636,382,387,2812,2808,0,0,565,1141,447,139,95,77,136,457,139,105,77,136,7973.7,11135.3,3161.6,1689,16.289955,-9.580917,11872.605424,2.096343,-7.415287,-346.882659000001,3.879156,-8.807678,-274.31158,78.41301,-35.024273,1596.344984
1163,-117.79841125,33.69885538,1163,126.580466,765,765,1811,1836,0,0,1811,1836,0,0,765,765,714,726,0,0,714,726,19,19,0,0,794,818,738,86,444,208,0,1021,330,483,208,0,9656.5,12743.1,3086.6,1163,4.606434,-15.301709,-3932.4994,3.022179,-6.393093,-227.953899,2.21022,-6.016134,-73.1035400000001,150.377523,-8.641136,1575.647432
241,-117.98919126,33.84488757,0241,76.497472,0,585,0,1399,0,0,0,1399,0,0,0,585,0,561,0,0,0,561,0,0,0,0,0,840,1459,762,673,24,0,1592,821,748,23,0,13358.4,16288.5,2930.1,241,14.795098,-7.11989499999999,5210.91143,3.022171,-6.393097,-61.4273869999999,3.891774,-6.085542,-30.370377,404.78407,-4.89443699999998,1664.196093
523,-118.03273673,33.80483227,0523,78.722426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,4,779,521,0,1861,15,1245,601,0,6363.1,9290.6,2927.5,523,15.364283,-8.843476,4248.634255,3.00137299999999,-6.413895,-199.417918,3.891773,-6.016132,-401.754811,158.499105,-0.000016,1501.73365
123,-117.9049326,33.86336597,0123,253.350519,1,52,2,122,0,0,2,122,1,1,0,51,1,51,1,1,0,50,0,0,0,0,1,44,3735,160,792,2783,0,4778,184,1107,3487,0,11549.9,14463.3,2913.4,123,10.291821,-8.663631,2014.451023,3.022171,-6.393101,-70.2007640000001,2.251062,-6.016125,-24.188085,74.721987,-1.099389,1514.487542
323,-117.88502781,33.83597356,0323,145.666637,727,832,2218,2504,46,46,2172,2458,355,355,372,477,694,805,346,348,348,457,0,0,0,0,1180,1355,1136,180,353,603,0,1361,405,353,603,0,10673.2,13577.5,2904.3,323,10.370102,-9.853745,1589.514111,3.022175,-6.393101,-79.7260000000001,2.251061,-6.016128,6.90484499999999,228.183293,-6.53749,1537.32189
116,-117.90264027,33.87056224,0116,157.608418,879,983,2437,2825,74,74,2363,2751,331,331,548,652,806,911,310,311,496,600,0,0,0,0,934,1097,1385,58,293,1034,0,1843,180,430,1233,0,8651.1,11537.6,2886.5,116,9.59469199999999,-9.360764,1282.605361,2.936119,-6.479153,-178.706963999998,3.75913,-6.016124,4.70944300000001,114.605945,-2.562809,1494.285846
1312,-117.6775443,33.67239962,1312,411.872184,1221,1793,3344,4824,0,0,3344,4824,470,824,751,969,1164,1767,433,817,731,950,6,6,0,0,2070,3023,3265,128,1449,1688,0,3433,129,1454,1850,0,25355,28240.7,2885.7,1312,10.055517,-12.08236,1752.70814299999,2.503468,-9.490478,-159.137479,5.483683,-10.280201,-113.979642,465.793009,-100.681015,1510.11968
364,-117.90489859,33.82107921,0364,121.137091,285,485,1541,2554,0,0,1541,2554,127,127,158,358,275,472,122,123,153,349,0,0,0,0,490,823,2011,305,698,1008,0,2292,391,857,1044,0,12920.4,15790.7,2870.3,364,9.092903,-10.027096,-521.473809,3.022175,-6.39310099999999,-77.6535900000001,3.906912,-6.016132,3.084473,183.125556,-3.534624,1493.594904
1741,-117.6058957,33.40999311,1741,833.389452,3367,3496,7616,8083,30,110,7586,7973,2060,2089,1307,1407,2977,3124,1892,1939,1085,1185,1620,1583,0,0,3719,4001,2078,154,851,1044,29,2383,196,1039,1119,29,30474.3,33342.9,2868.6,1741,17.605824,-13.711407,12204.302032,1.453613,-7.415287,-157.534355,3.879155,-8.167199,-65.203243,347.994529,-33.141593,1605.068834
1358,-117.68127025,33.66120922,1358,191.584677,0,542,0,1256,0,0,0,1256,0,133,0,409,0,534,0,133,0,401,0,0,0,0,0,700,1968,0,872,1096,0,2058,6,872,1180,0,9293.9,12151.8,2857.9,1358,10.012862,-12.266342,1782.188427,2.503468,-7.843824,-94.539853,2.210216,-9.3273,-51.525368,284.301393,-26.116865,1537.432282
1711,-117.70148132,33.46490664,1711,109.740126,343,641,488,779,0,0,488,779,98,96,245,545,282,536,85,85,197,451,0,0,0,0,216,350,1404,93,846,465,0,1715,177,1016,522,0,9917.1,12702.2,2785.1,1711,19.994468,-9.458748,15830.575073,2.096342,-7.415287,-143.437772,3.879154,-11.637804,-79.37743,295.408482,-0.605982,1533.952488
